BirthAtt	BritCol	FH	FemIR_adult	FemIR_youth	GDP	GDPcap	GDPcur	GDPgrowth	GDPppp	GDPpwt	GINI	HDI	IMRus	IMRwdi	LatinAm	Polity	SOVgdpcap	U5MRwdi	_merge	agrEXval	asia	auto_polity	autocracy_mod	autocracy_new	birth	cathol	civil	commie	cty_name	debt	democracy	density	doctors	durable	edgov_undp	edspend_undp	eeur	enroll_undp	exports	fertility	fmr_sov	girls_boys	govrev	healthPRI	healthPUB	healthTOT	hunger_undp	id	id1	illiteracy	infmort_undp	infmort_unicef	islam	kidmort_undp	kidmort_unicef	kidmort_who	life	life_undp	logCMRunicef	logCMRwdi	logCMRwho	logIMRunicef	logIMRus	logIMRwdi	logilliteracy	malnutrition	me_nafr	mideast	newspapers	oecd	polrights	population	poverty	povline	rgdpch	ssafrica	trade	urban	year
	0.0	7.0	44.59	14.252	2645954304	951.78		2.95							0.0	-9.0	6499		3		0.0	9	1	1	27.8	0.0	7	1.0	"Albania"		0.0	101.459854		36			1.0	101		3.4	0.0							"ALB"	3	31.701			27.7				69.93								3.4563482		0.0	0.0		0.0	7	2780000				0.0	43.25	34.178	1982
	0.0	7.0	43.1	13.184	2675190272	942.63		1.1							0.0	-9.0	6737		3		0.0	9	1	1	26.0	0.0	7	1.0	"Albania"		0.0	103.576645	0.9305849	37			1.0	101			0.0							"ALB"	3	30.555			27.7												3.4195282		0.0	0.0		0.0	7	2838000				0.0	39.01	34.372	1983
99.0	0.0	7.0	41.548	12.097	2641707776	911.88	1924242432	-1.25							0.0	-9.0	6946		3		0.0	9	1	1		0.0	7	1.0	"Albania"		0.0	105.72993		38			1.0	101			0.0							"ALB"	3	29.337			27.7												3.3788495		0.0	0.0		0.0	7	2897000				0.0	36.79	34.566	1984
	0.0	7.0	40.111	11.001	2688747264	909.28	1965384576	1.78				0.691			0.0	-9.0	7049		3		0.0	9	1	1	26.2	0.0	7	1.0	"Albania"		0.0	107.91971		39			1.0	101		3.208	0.0	88.5267						"ALB"	3	28.258			27.7			61	70.59				4.1108737				3.3413765		0.0	0.0	45.65438	0.0	7	2957000				0.0	34.69	34.76	1985
	0.0	7.0	38.578	10.419	2840318720	941.75	2173750016	5.64							0.0	-9.0	7181		3		0.0	9	1	1	25.3	0.0	7	1.0	"Albania"		0.0	110.07299		40			1.0	101			0.0							"ALB"	3	27.134			27.7												3.3007877		0.0	0.0		0.0	7	3016000				0.0	30.53	35.0	1986
	0.0	7.0	37.14	9.833	2817941248	916.11	2156624896	-0.79							0.0	-9.0	7275		3		0.0	9	1	1	25.9	0.0	7	1.0	"Albania"		0.0	112.26277		41			1.0	101		3.08	0.0							"ALB"	3	26.055			27.7				71.03								3.2602098		0.0	0.0		0.0	7	3076000				0.0	31.03	35.2	1987
	0.0	7.0	35.841	9.242	2777925376	885.25	2126000000	-1.42							0.0	-9.0	7616		3		0.0	9	1	1	25.6	0.0	7	1.0	"Albania"		0.0	114.52555		42			1.0	101			0.0							"ALB"	3	25.026			27.7												3.2199152		0.0	0.0		0.0	7	3138000				0.0	35.6	35.4	1988
	0.0	7.0	34.576	8.656	3051177472	942.3	2335124992	9.84					64.77		0.0	-9.0	7741		3		0.0	9	1	1	24.8	0.0	7	1.0	"Albania"		0.0	118.175186		43			1.0	101		3.0	0.0							"ALB"	3	24.067			27.7										4.1708426		3.1808417		0.0	0.0		0.0	7	3238000				0.0	38.66	35.8	1989
	0.0	6.5	33.281	8.065	2759007744	841.93	2101624960	-9.58	2843			0.702	58.23	36	0.0	1.0		42	3		0.0	2	1	1	24.9	0.0	6	1.0	"Albania"		0.0	119.59854	1.3759537	0			1.0	101	230000000	3.03	0.0	89.52523		0.6	3.35	3.94		"ALB"	3	23.039		36	27.7		45.0	59	71.21		3.8066626	3.7376697	4.0775375	3.583519	4.0644007	3.583519	3.1371884		0.0	0.0	41.196217	0.0	7	3277000				0.0	38.07	35.7	1990
	0.0	4.0	32.115	7.525	2000809088	620.41	1139166720	-27.48	2186	7.1340257E9			67.63		0.0	1.0			3		0.0	2	1	1	23.7	0.0	4	1.0	"Albania"		0.0	117.70073	1.4700775	0			1.0	101	100000000		0.0			1.5	4.41	5.94		"ALB"	3	22.184			27.7										4.2140517		3.0993712		0.0	0.0	43.410854	0.0	4	3225000			2212.101	0.0	34.82	36.0	1991
	0.0	3.5	31.103	6.984	1856754816	584.07	709760000	-7.2	2182	7.1574968E9			69.66		0.0	5.0			3		0.0	1	0	0	22.3	0.0	3	1.0	"Albania"		1.0	116.0219	1.6502044	0			1.0	101	70000000	2.85	0.0			0.2	3.19	3.4		"ALB"	3	21.373			27.7				71.33						4.243626		3.0621283		0.0	0.0	51.903114	0.0	4	3179000			2251.4932	0.0	100.0	36.5	1992
	0.0	3.0	29.907	6.444	2035003264	638.93	1228101120	9.6	2354	7.7624351E9			70.46		0.0	5.0			3		0.0	1	0	0	23.2	0.0	4	1.0	"Albania"		1.0	116.240875	1.7717426	1			1.0	101	125000000		0.0	95.67377		0.1	2.97	3.1		"ALB"	3	20.5			27.7				71.33						4.255045		3.0204248		0.0	0.0	47.09576	0.0	2	3185000			2437.1853	0.0	77.72	38.2	1993
	0.0	3.5	28.815	5.903	2226293504	690.32	1985742976	9.4	2557	8.5777731E9			77.41		0.0	5.0			3		0.0	1	0	0	22.3	0.0	4	1.0	"Albania"		1.0	117.70073	1.3184496	2			1.0	101	140000000	2.7	0.0	93.67475		0.1	2.74	2.8		"ALB"	3	19.633			27.7				72.48						4.349116		2.9772117		0.0	0.0	40.310078	0.0	3	3225000			2659.7747	0.0	50.3	39.3	1994
	0.0	3.5	27.711	5.363	2424433664	742.33	2424433664	8.9	2779	9.2385577E9		0.702	64.08	29	0.0	5.0		33	3		0.0	1	0	0	21.8	0.0	4	1.0	"Albania"		1.0	119.19708	1.4087569	3			1.0	101	200000000	2.64	0.0	93.58073	21.2	0.5	2.71	3.2		"ALB"	3	18.833		30	27.7		35.0	56	71.33		3.5553482	3.4965076	4.0253515	3.4011974	4.1601324	3.3672957	2.9356108		0.0	0.0	39.804043	0.0	3	3266000			2828.7073	0.0	46.99	37.2	1995
	0.0	4.0	26.788	5.005	2645057280	800.56	2688975872	9.1	3028	1.01460623E10			53.84		0.0	0.0			3	1.94063424E9	0.0	3	0	0	20.8	0.0	4	1.0	"Albania"		1.0	120.58394		0			1.0	101	215000000	2.58	0.0		16.81	0.5	2.71	3.2		"ALB"	3	18.139			27.7				71.68						3.9860168		2.8980644		0.0	0.0	35.10896	0.0	4	3304000			3070.842	0.0	53.26	37.58	1996
	0.0	4.0	25.854	4.646	2459903232	736.72	2294507520	-7.0	2789	9.2272978E9			45.4		0.0	5.0			3	1.96585318E9	0.0	1	0	0	18.6	0.0	4	1.0	"Albania"		1.0	121.86131		0			1.0	101	140000000	2.52	0.0		15.54	0.5	2.71	3.21		"ALB"	3	17.468			27.7				71.68						3.8155122		2.8603706		0.0	0.0		0.0	4	3339000			2763.4915	0.0	46.53	37.96	1997
	0.0	4.5	24.869	4.283	2653573376	788.81	3058029568	7.87	2961	9.6879841E9			32.03		0.0	5.0			3	1.79500122E9	0.0	1	0	0	17.9	0.0	5	1.0	"Albania"		1.0	122.77372	1.2901309	1			1.0	101	205000000	2.2	0.0		19.34	0.5	3.47	3.97		"ALB"	3	16.701			27.7										3.466673		2.8154685	8.1	0.0	0.0		0.0	4	3364000			2879.9001	0.0	41.15	38.34	1998
	0.0	4.5	24.01	3.924	2845957632	841.25	3676410112	7.25	3239	1.10189763E10			25.66		0.0	5.0			3	1.18507763E9	0.0	1	0	0	17.2	0.0	5	1.0	"Albania"		1.0	123.467155		2			1.0	71	265000000	2.1	0.0			0.9	2.0	3.32	10	"ALB"	3	16.053			27.7			55	73.99				4.0073333		3.2449334		2.7758958		0.0	0.0		0.0	4	3383000			3257.1611	0.0	55.23	38.72	1999
	0.0	4.5	23.021	3.556	3067942144	899.43	3752070912	7.8	3506	1.14141092E10		0.733	24.64	24	0.0	5.0		26	3	1.53596032E9	0.0	1			17.2	0.0	5	1.0	"Albania"	12.57		124.48905		3			1.0		260000000	2.1433334	0.0							"ALB"	3	15.307	27	27	27.7	31	31.0		73.99	72.8	3.4339871	3.2580965		3.295837	3.2043712	3.1780539	2.7283103		0.0	0.0		0.0	4	3411000			3346.2646	0.0	59.29	39.1	2000
	0.0	3.5											24.89		0.0				3		0.0					0.0	4	1.0	"Albania"								1.0				0.0							"ALB"	3				27.7										3.214466				0.0	0.0		0.0	3					0.0			2001
	0.0	3.0												22	0.0			24	3		0.0					0.0	3	1.0	"Albania"								1.0				0.0							"ALB"	3			26	27.7		30.0				3.4011974	3.1780539		3.2580965		3.0910425			0.0	0.0		0.0	3					0.0			2002
	0.0														0.0				3		0.0				40.6	0.6		0.0	"United Arab Emirates"								0.0	101			0.0							"ARE"	4				95.4				57.41										1.0	1.0		0.0		120000				0.0			1965
	0.0														0.0				3		0.0					0.6		0.0	"United Arab Emirates"								0.0	101			0.0							"ARE"	4				95.4														1.0	1.0		0.0		130040				0.0			1966
	0.0														0.0				3		0.0				38.6	0.6		0.0	"United Arab Emirates"								0.0	101			0.0							"ARE"	4				95.4				59.01										1.0	1.0		0.0		144110				0.0			1967
	0.0														0.0				3		0.0					0.6		0.0	"United Arab Emirates"								0.0	101			0.0							"ARE"	4				95.4														1.0	1.0		0.0		163190				0.0			1968
	0.0														0.0				3		0.0					0.6		0.0	"United Arab Emirates"								0.0	101			0.0							"ARE"	4				95.4														1.0	1.0		0.0		188200				0.0			1969
	0.0		61.986	35.936										61	0.0		4088	83	3		0.0				35.24	0.6		0.0	"United Arab Emirates"			2.631579	0.90909094				0.0	101		6.524	0.0							"ARE"	4	47.502	61	61	95.4	83	83.0	83	61.11	62.5	4.4188404	4.4188404	4.4188404	4.1108737		4.1108737	3.860772		1.0	1.0	18.181818	0.0		220000			45706.67	0.0		57.2	1970
	0.0		61.438	34.011											0.0	-8.0	4281		3	5.9267204E7	0.0	8	1	1		0.6		0.0	"United Arab Emirates"		0.0	3.0202153		0			0.0	101	935324032		0.0							"ARE"	4	46.432			95.4												3.8379889		1.0	1.0		0.0		252490				0.0		58.84	1971
	0.0	6.0	58.696	32.402									61.0		0.0	-8.0	4429		3	1.86429808E8	0.0	8	1	1	33.0	0.6	5	0.0	"United Arab Emirates"		0.0	3.5440192		1			0.0	101	1159703040	6.36	0.0							"ARE"	4	44.37			95.4				62.5						4.1108737		3.7925634		1.0	1.0		0.0	7	296280				0.0		60.48	1972
	0.0	5.5	56.531	30.794	15578143744	44164.5	2852638720								0.0	-8.0	4773		3	1.67534496E8	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	4.2192583		2			0.0	101	2177694976		0.0		0.15					"ARE"	4	42.869			95.4												3.758149		1.0	1.0		0.0	6	352730				0.0	114.91	62.12	1973
	0.0	5.5	54.114	29.185	17836670976	42226.97	7855320576	14.5							0.0	-8.0	4990		3	2.27707792E8	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	5.0526314		3			0.0	101	7016991744		0.0		0.06					"ARE"	4	41.385			95.4												3.7229185		1.0	1.0		0.0	6	422400				0.0	120.26	63.76	1974
	0.0	5.5	52.55	27.699	18947432448	37519.67	9924519936	6.23	18867						0.0	-8.0	5194		3	5.6134208E8	0.0	8	1	1	31.5	0.6	5	0.0	"United Arab Emirates"		0.0	6.04067		4			0.0	101	6695692800	5.94	0.0	77.8684	0.13					"ARE"	4	40.096			95.4			65	65.05				4.1743875				3.6912766		1.0	1.0	19.801981	0.0	6	505000				0.0	103.24	65.4	1975
	0.0	5.0	49.88	26.568	21797425152	36239.65	12857757696	15.04	18366						0.0	-8.0	5440		3	7.099001E8	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	7.194737		5			0.0	101	8565154816		0.0		0.19					"ARE"	4	38.829			95.4												3.6591673		1.0	1.0		0.0	5	601480				0.0	99.67	66.62	1976
	0.0	5.0	47.982	25.485	25598603264	35848.37	16168370176	17.44	18663						0.0	-8.0	5659		3	4.7895796E7	0.0	8	1	1	30.5	0.6	5	0.0	"United Arab Emirates"		0.0	8.541627		6			0.0	101	9533970432	5.66	0.0		0.41					"ARE"	4	37.769			95.4				66.75								3.6314888		1.0	1.0		0.0	5	714080				0.0	100.39	67.84	1977
	0.0	5.0	45.09	24.284	24998330368	29985.16	15598522368	-2.34	16454						0.0	-8.0	5874		3	1.61159885E9	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	9.972368		7			0.0	101	9057843200		0.0		0.34					"ARE"	4	36.494			95.4												3.597148		1.0	1.0		0.0	5	833690				0.0	106.32	69.06	1978
	0.0	5.0	43.064	23.139	31219867648	32994.3	20869824512	24.89	19286						0.0	-8.0	5946		3	1.86744973E9	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	11.318421		8			0.0	101	10417973248		0.0		0.32					"ARE"	4	35.441			95.4												3.5678694		1.0	1.0		0.0	5	946220				0.0	108.74	70.28	1979
	0.0	5.0	40.733	21.959	39468335104	37841.16	29625344000	26.42	25613					23	0.0	-8.0	6119	27	3		0.0	8	1	1	29.9	0.6	5	0.0	"United Arab Emirates"		0.0	12.476076	1.0680729	9			0.0	101	21969999872	5.402	0.0	88.48485	0.24					"ARE"	4	34.411		23	95.4		27.0	43	68.22		3.295837	3.295837	3.7612002	3.1354942		3.1354942	3.5383763		1.0	1.0	145.73346	0.0	5	1043000				0.0	112.41	71.5	1980
	0.0	5.0	38.934	20.942	40589959168	35797.72	32917188608	2.84	25354						0.0	-8.0	6300		3		0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	13.563038		10			0.0	101	22379999232		0.0		0.17					"ARE"	4	33.613			95.4												3.5149128		1.0	1.0		0.0	5	1133870				0.0	103.2	72.58	1981
	0.0	5.0	37.402	19.879	37241049088	30633.17	30823481344	-8.25	21898						0.0	-8.0	6499		3		0.0	8	1	1	29.5	0.6	5	0.0	"United Arab Emirates"		0.0	14.5419855		11			0.0	101	18780000256	5.23	0.0							"ARE"	4	32.94			95.4				69.2								3.4946878		1.0	1.0		0.0	5	1215710				0.0	98.99	73.66	1982
	0.0	5.0	36.094	18.813	35232813056	27407.02	27852355584	-5.39	19580						0.0	-8.0	6737		3	2.20929203E9	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	15.377273		12			0.0	101	16899999744		0.0							"ARE"	4	32.252			95.4												3.4735801		1.0	1.0		0.0	5	1285540				0.0	95.7	74.74	1983
96.0	0.0	5.0	34.807	17.72	36857454592	27491.2	27688095744	4.61	20827						0.0	-8.0	6946		3	2.02555686E9	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	16.03708	0.95323336	13			0.0	101	16499999744		0.0							"ARE"	4	31.681			95.4												3.455717		1.0	1.0		0.0	5	1340700				0.0	90.82	75.82	1984
	0.0	5.0	33.625	16.552	34434719744	24970.79	27020969984	-6.57	19618						0.0	-8.0	7049		3	8.4894618E9	0.0	8	1	1	28.54	0.6	5	0.0	"United Arab Emirates"		0.0	16.495214		14			0.0	101	16780000256	4.852	0.0	92.94625	1.09					"ARE"	4	31.043			95.4			32	71.31				3.465736				3.4353733		1.0	1.0	210.29732	0.0	5	1379000				0.0	89.65	76.9	1985
	0.0	5.0	32.523	15.5	27966728192	19521.25	21674205184	-18.78	16468				28.22		0.0	-8.0	7181		3	4.7021476E9	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	17.136723		15			0.0	101	10640000000		0.0		2.38					"ARE"	4	30.527			95.4										3.340031		3.4186115		1.0	1.0		0.0	5	1432630				0.0	87.13	77.7	1986
99.0	0.0	5.0	31.741	14.443	29717016576	19768.25	23798960128	6.26	18389				27.28		0.0	-8.0	7275		3		0.0	8	1	1	27.9	0.6	5	0.0	"United Arab Emirates"		0.0	17.981699		16			0.0	101	12380000256	4.6	0.0		3.16					"ARE"	4	30.115			95.4				72.72						3.3061538		3.4050233		1.0	1.0		0.0	5	1503270				0.0	94.23	78.5	1987
	0.0	5.0	30.868	13.336	29004331008	18204.85	23728136192	-2.4	17824				26.31		0.0	-8.0	7616		3	1.00610089E10	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	19.057655		17			0.0	101	12039999488		0.0		2.2					"ARE"	4	29.672			95.4										3.269949		3.390204		1.0	1.0		0.0	5	1593220				0.0	98.44	79.3	1988
	0.0	5.5	30.205	12.315	32930887680	19308.64	27453282304	13.54	18634				25.34		0.0	-8.0	7741		3	2.02690417E10	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	20.400717		18			0.0	101	15009999872		0.0		1.34					"ARE"	4	29.273			95.4										3.2323842		3.3766656		1.0	1.0		0.0	6	1705500				0.0	103.75	80.1	1989
	0.0	5.5	29.246	11.31	38703677440	20988.98	34132389888	17.53	20204				24.43	12	0.0	-8.0		14	3	2.75190333E10	0.0	8	1	1	23.76	0.6	5	0.0	"United Arab Emirates"		0.0	22.057417	0.8275488	19			0.0	101	20729999360	4.12	0.0	95.57085	1.57	6.9	0.79	7.66		"ARE"	4	28.788		12	95.4		14.0	23	73.53		2.6390574	2.6390574	3.1354942	2.4849067	3.195812	2.4849067	3.3599586		1.0	1.0	135.57484	0.0	6	1844000				0.0	105.8	80.9	1990
96.0	0.0	5.5	28.796	10.622	38784942080	19286.4	34404794368	0.21	19034				23.6		0.0	-8.0			3	1.43100867E10	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	24.055023		20			0.0	101	22159998976		0.0	95.77145	1.28	6.9	0.82	7.71		"ARE"	4	28.408			95.4										3.1612468		3.3466709		1.0	1.0	139.2342	0.0	6	2011000				0.0	113.77	81.48	1991
	0.0	5.5	27.805	9.975	39828287488	19120.64	35875782656	2.69	19570				22.81		0.0	-8.0			3	1.18276751E10	0.0	8	1	1	21.0	0.6	5	0.0	"United Arab Emirates"		0.0	24.916267	0.84013444	21			0.0	101	21219999744	3.8	0.0	96.34669	3.11		0.8			"ARE"	4	27.926			95.4				74.07						3.127199		3.3295581		1.0	1.0	160.82573	0.0	6	2083000				0.0	122.7	82.06	1992
	0.0	6.0	27.125	9.337	39469826048	17699.47	35984744448	-0.9	18435				22.04		0.0	-8.0			3	6.0402678E9	0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	26.67464		22			0.0	101	19669999616		0.0	95.78276	2.22	6.9	0.86	7.77		"ARE"	4	27.479			95.4										3.092859		3.313422		1.0	1.0	134.52914	0.0	7	2230000				0.0	124.53	82.64	1993
	0.0	5.5	26.109	8.686	40338141184	17645.73	38268047360	2.2	18711				21.23		0.0	-8.0			3		0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	27.344498		23			0.0	101	19700000768		0.0	95.23183	2.35	6.7	0.82	7.51		"ARE"	4	26.908			95.4										3.0554152		3.2924237		1.0	1.0	131.2336	0.0	6	2286000				0.0	131.33	83.22	1994
99.0	0.0	5.5	25.182	8.033	42806865920	18285.72	42806865920	6.12	20017				20.47	10	0.0	-8.0		11	3		0.0	8	1	1	19.02	0.6	5	0.0	"United Arab Emirates"		0.0	28.002392		24			0.0	101	22300000256	3.62	0.0	97.152596	2.45	6.6	0.74	7.29		"ARE"	4	26.409		10	95.4		11.0	19	74.73		2.3978953	2.3978953	2.944439	2.3025851	3.0189605	2.3025851	3.2737048		1.0	1.0	132.42204	0.0	6	2341000				0.0		83.8	1995
	0.0	5.5	24.28	7.542	47108931584	19165.55	47883681792	10.05	21198				19.8		0.0	-8.0			3		0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	29.401915		25			0.0	101	25999998976		0.0	95.34177	2.85	6.5	0.68	7.16		"ARE"	4	25.886			95.4										2.985682		3.2537022	7.0	1.0	1.0	156.22458	0.0	6	2458000				0.0		84.22	1996
	0.0	5.5	23.424	7.048	48117075968	18650.03	49308717056	2.14	20561				19.15		0.0	-8.0			3		0.0	8	1	1	17.7	0.6	5	0.0	"United Arab Emirates"		0.0	30.861244	1.8100775	26	20.3	1.7	0.0	101	29500000256	3.5	0.0		3.09	5.1	1.84	6.96		"ARE"	4	25.362			95.4				75.17						2.9523027		3.233252		1.0	1.0		0.0	6	2580000				0.0		84.64	1997
	0.0	5.5	22.584	6.55	45398441984	16666.1	46480601088	-5.65	17935				18.49		0.0	-8.0			3		0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	32.583733		27			0.0	101	26900000768		0.0	95.76865	3.45	7.6	0.81	8.37		"ARE"	4	24.856			95.4										2.9172301		3.2130992		1.0	1.0		0.0	6	2724000				0.0		85.06	1998
	0.0	5.5	21.659	6.065									17.81		0.0	-8.0			3		0.0	8	1	1		0.6	5	0.0	"United Arab Emirates"		0.0	33.67225		28			0.0	68	31029999616		0.0							"ARE"	4	24.27			95.4			18					2.8903718		2.87976		3.189241		1.0	1.0		0.0	6	2815000				0.0		85.48	1999
	0.0	5.5	20.739	5.589								0.812	17.17	8	0.0	-8.0		9	3		0.0	8			17.46	0.6	5	0.0	"United Arab Emirates"			34.74976		29			0.0		39900000256	3.2	0.0							"ARE"	4	23.666	8	8	95.4	9	9.0		75.29	74.6	2.1972246	2.1972246		2.0794415	2.8431637	2.0794415	3.1640394		1.0	1.0		0.0	6	2905080			17854.305	0.0		85.9	2000
	0.0	5.5											16.68		0.0				3		0.0					0.6	5	0.0	"United Arab Emirates"								0.0				0.0							"ARE"	4				95.4										2.8142104				1.0	1.0		0.0	6					0.0			2001
	0.0	5.5												8	0.0			9	3		0.0					0.6	5	0.0	"United Arab Emirates"								0.0				0.0							"ARE"	4			8	95.4		9.0				2.1972246	2.1972246		2.0794415		2.0794415			1.0	1.0		0.0	6					0.0			2002
	0.0				134616096768	6041.2	28344707072	10.57		1.83502651E11					1.0				3		0.0		0	0	22.84	93.0		0.0	"Argentina"		1.0						0.0	101			0.0							"ARG"	5				0.2				65.77										0.0	0.0		0.0		22283000		25.5	8235.097	0.0	10.38		1965
	0.0				133728002048	5919.0	28630474752	-0.66		1.82452912E11					1.0				3	2.34241556E10	0.0		1	1		93.0		0.0	"Argentina"		0.0						0.0	101	1593242112		0.0							"ARG"	5				0.2														0.0	0.0		0.0		22592990		25.5	8075.6426	0.0	11.64		1966
	0.0				137996599296	6022.89	24256665600	3.19		1.88155937E11					1.0				3	2.05624115E10	0.0		1	1	22.6	93.0		0.0	"Argentina"		0.0						0.0	101	1464528128		0.0							"ARG"	5				0.2				65.97										0.0	0.0		0.0		22912030		25.5	8212.103	0.0	12.49		1967
	0.0				144651485184	6223.0	26436855808	4.82		1.9731669E11					1.0				3	1.85393684E10	0.0		1	1		93.0		0.0	"Argentina"		0.0						0.0	101	1367865216		0.0							"ARG"	5				0.2														0.0	0.0		0.0		23244670		25.5	8488.686	0.0	11.89		1968
	0.0				158653054976	6724.28	31256283136	9.68		2.16284037E11					1.0				3	1.86788393E10	0.0		1	1		93.0		0.0	"Argentina"		0.0						0.0	101	1612084096		0.0							"ARG"	5				0.2														0.0	0.0		0.0		23594050		25.5	9166.889	0.0	12.8		1969
	0.0		7.673	3.893	163485057024	6822.68	31584208896	3.05		2.22005985E11				59	1.0	-9.0	4088	71	3	1.92876585E10	0.0	9	1	1	23.08	93.0		0.0	"Argentina"		0.0	8.755833	1.8921626	4			0.0	101	1773173120	3.11	0.0	100.38237						"ARG"	5	7.027	59	59	0.2	71	71.0	61	66.81	67.1	4.26268	4.26268	4.1108737	4.0775375		4.0775375	1.9497598		0.0	0.0	179.45079	0.0		23962000		25.5	9264.919	0.0	10.34	78.39	1970
	0.0		7.509	3.76	172735266816	7087.84	33293199360	5.66		2.34754998E11					1.0	-9.0	4281		3	1.24182723E10	0.0	9	1	1		93.0		0.0	"Argentina"		0.0	8.905151		5			0.0	101	1740346752		0.0							"ARG"	5	6.889			0.2												1.9299259		0.0	0.0		0.0		24370640		25.5	9632.697	0.0	12.62	78.852	1971
	0.0	4.5	7.343	3.628	175548121088	7082.04	34732998656	1.63		2.38018855E11					1.0	-9.0	4429		3	1.38541466E10	0.0	9	1	1	23.4	93.0	3	0.0	"Argentina"		0.0	9.057577		6			0.0	101	1941097856	3.15	0.0							"ARG"	5	6.748			0.2				67.37								1.9092462		0.0	0.0		0.0	6	24787780		25.5	9602.266	0.0	14.04	79.314	1972
	0.0	2.0	7.177	3.496	180484096000	7159.57	52544000000	2.81		2.45417738E11					1.0	6.0	4773		3	2.31640617E10	0.0	0	0	0		93.0	2	0.0	"Argentina"		1.0	9.211412		0			0.0	101	3266002688		0.0							"ARG"	5	6.608			0.2												1.888281		0.0	0.0		0.0	2	25208780		25.5	9735.407	0.0	13.32	79.776	1973
	0.0	3.0	7.014	3.363	190471733248	7431.58	72436776960	5.53		2.59974038E11					1.0	6.0	4990		3	1.67140966E10	0.0	0	0	0		93.0	4	0.0	"Argentina"		1.0	9.365343		1			0.0	101	3930701824		0.0							"ARG"	5	6.471			0.2												1.8673307		0.0	0.0		0.0	2	25630040		25.5	10143.333	0.0	13.19	80.238	1974
	0.0	3.0	6.85	3.231	190417616896	7309.98	52438646784	-0.03	4553	2.58543419E11		0.785			1.0	6.0	5194		3	1.75419822E10	0.0	0	0	0	24.78	93.0	4	0.0	"Argentina"		1.0	9.518433	1.8692849	2			0.0	101	2961264384	3.324	0.0	100.20893						"ARG"	5	6.335			0.2			51	68.18				3.9318256				1.8460898		0.0	0.0	115.16757	0.0	2	26049000		25.5	9925.272	0.0	11.8	80.7	1975
	0.0	5.5	6.681	3.096	186574503936	7050.51	51169497088	-2.02	4498	2.54651908E11					1.0	-9.0	5440		3	2.37454828E10	0.0	9	1	1		93.0	5	0.0	"Argentina"		0.0	9.669546		0			0.0	101	3911925504		0.0							"ARG"	5	6.196			0.2												1.8239039		0.0	0.0		0.0	6	26462550		25.5	9623.105	0.0	15.1	81.14	1976
	0.0	6.0	6.513	2.961	199511867392	7425.92	56781000704	6.93	4950	2.71845917E11					1.0	-9.0	5659		3	3.6950467E10	0.0	9	1	1	25.7	93.0	6	0.0	"Argentina"		0.0	9.81732		1			0.0	101	5641665536	3.44	0.0							"ARG"	5	6.059			0.2				68.72								1.8015448		0.0	0.0		0.0	6	26866960		25.5	10118.224	0.0	16.94	81.58	1977
	0.0	5.5	6.343	2.826	190521606144	6987.06	58082869248	-4.51	5011	2.61249778E11					1.0	-9.0	5874		3	4.4764103E10	0.0	9	1	1		93.0	5	0.0	"Argentina"		0.0	9.963774		2			0.0	101	6394179072		0.0		14.11					"ARG"	5	5.921			0.2												1.7785053		0.0	0.0		0.0	6	27267760		25.5	9580.903	0.0	14.32	82.02	1978
	0.0	5.5	6.172	2.691	209998184448	7588.07	69252333568	10.22	6085	2.87307989E11					1.0	-9.0	5946		3	3.7702599E10	0.0	9	1	1		93.0	5	0.0	"Argentina"		0.0	10.112501		3			0.0	101	7807750656		0.0		15.53					"ARG"	5	5.782			0.2												1.7547497		0.0	0.0		0.0	6	27674780		25.5	10381.582	0.0	12.84	82.46	1979
	0.0	5.5	6.0	2.555	218716798976	7785.18	76961923072	4.15	6940	2.98551443E11		0.799	32.28	33	1.0	-9.0	6119	38	3	4.9975161E10	0.0	9	1	1	24.14	93.0	5	0.0	"Argentina"		0.0	10.265686		4			0.0	101	8021000192	3.266	0.0		15.62					"ARG"	5	5.641		33	0.2		38.0	36	69.59		3.637586	3.637586	3.583519	3.4965076	3.4744477	3.4965076	1.7300613		0.0	0.0	142.37915	0.0	6	28094000		25.5	10626.876	0.0	11.55	82.9	1980
